#     WAVENUMBER        TRANSMISSION
   6659.36940318      0.99859768
   6659.38358757      0.99860250
   6659.39777192      0.99860395
   6659.41195631      0.99860359
   6659.42614070      0.99860149
   6659.44032508      0.99859699
   6659.45450944      0.99858830
   6659.46869385      0.99857335
   6659.48287821      0.99856072
   6659.49706256      0.99855505
   6659.51124698      0.99855648
   6659.52543133      0.99856848
   6659.53961569      0.99858231
   6659.55380011      0.99859173
   6659.56798446      0.99859838
   6659.58216882      0.99860079
   6659.59635323      0.99859989
   6659.61053759      0.99859543
   6659.62472194      0.99858932
   6659.63890636      0.99858727
   6659.65309072      0.99858892
   6659.66727507      0.99859428
   6659.68145949      0.99860222
   6659.69564384      0.99860707
   6659.70982826      0.99860939
   6659.72401261      0.99861070
   6659.73819697      0.99861148
   6659.75238138      0.99861202
   6659.76656574      0.99861238
   6659.78075010      0.99861262
   6659.79493451      0.99861284
   6659.80911887      0.99861293
   6659.82330322      0.99861300
   6659.83748764      0.99861305
   6659.85167199      0.99861299
   6659.86585635      0.99861293
   6659.88004076      0.99861284
   6659.89422512      0.99861271
   6659.90840954      0.99861258
   6659.92259389      0.99861237
   6659.93677831      0.99861210
   6659.95096266      0.99861174
   6659.96514702      0.99861132
   6659.97933137      0.99861082
   6659.99351573      0.99861016
   6660.00770020      0.99860933
   6660.02188456      0.99860819
   6660.03606892      0.99860658
   6660.05025327      0.99860432
   6660.06443763      0.99860094
   6660.07862198      0.99859573
   6660.09280646      0.99858723
   6660.10699081      0.99857254
   6660.12117517      0.99855046
   6660.13535953      0.99852502
   6660.14954388      0.99849662
   6660.16372824      0.99848160
   6660.17791271      0.99847932
   6660.19209707      0.99849065
   6660.20628142      0.99851839
   6660.22046578      0.99854464
   6660.23465014      0.99856873
   6660.24883461      0.99858687
   6660.26301897      0.99859608
   6660.27720332      0.99860131
   6660.29138768      0.99860456
   6660.30557203      0.99860677
   6660.31975639      0.99860832
   6660.33394086      0.99860942
   6660.34812522      0.99861027
   6660.36230958      0.99861094
   6660.37649393      0.99861144
   6660.39067829      0.99861189
   6660.40486264      0.99861226
   6660.41904712      0.99861253
   6660.43323147      0.99861275
   6660.44741583      0.99861294
   6660.46160018      0.99861308
   6660.47578454      0.99861321
   6660.48996902      0.99861335
   6660.50415337      0.99861345
   6660.51833773      0.99861355
   6660.53252208      0.99861362
   6660.54670644      0.99861367
   6660.56089079      0.99861367
   6660.57507527      0.99861369
   6660.58925962      0.99861369
   6660.60344398      0.99861374
   6660.61762834      0.99861378
   6660.63181269      0.99861384
   6660.64599717      0.99861385
   6660.66018152      0.99861383
   6660.67436588      0.99861381
   6660.68855023      0.99861375
   6660.70273459      0.99861373
   6660.71691895      0.99861368
   6660.73110342      0.99861364
   6660.74528778      0.99861359
   6660.75947213      0.99861350
   6660.77365649      0.99861338
   6660.78784084      0.99861320
   6660.80202520      0.99861294
   6660.81620967      0.99861260
   6660.83039403      0.99861213
   6660.84457839      0.99861142
   6660.85876274      0.99861029
   6660.87294710      0.99860845
   6660.88713157      0.99860522
   6660.90131593      0.99859934
   6660.91550028      0.99859101
   6660.92968464      0.99858669
   6660.94386911      0.99858715
   6660.95805335      0.99859175
   6660.97223783      0.99860027
   6660.98642206      0.99860649
   6661.00060654      0.99860936
   6661.01479101      0.99861088
   6661.02897525      0.99861182
   6661.04315972      0.99861239
   6661.05734396      0.99861275
   6661.07152843      0.99861302
   6661.08571291      0.99861323
   6661.09989715      0.99861339
   6661.11408162      0.99861352
   6661.12826586      0.99861360
   6661.14245033      0.99861360
   6661.15663457      0.99861361
   6661.17081904      0.99861364
   6661.18500352      0.99861367
   6661.19918776      0.99861374
   6661.21337223      0.99861382
   6661.22755647      0.99861387
   6661.24174094      0.99861392
   6661.25592542      0.99861397
   6661.27010965      0.99861398
   6661.28429413      0.99861400
   6661.29847836      0.99861400
   6661.31266284      0.99861399
   6661.32684731      0.99861399
   6661.34103155      0.99861398
   6661.35521603      0.99861398
   6661.36940026      0.99861398
   6661.38358474      0.99861397
   6661.39776897      0.99861399
   6661.41195345      0.99861399
   6661.42613792      0.99861399
   6661.44032216      0.99861396
   6661.45450664      0.99861391
   6661.46869087      0.99861386
   6661.48287535      0.99861382
   6661.49705982      0.99861380
   6661.51124406      0.99861379
   6661.52542853      0.99861379
   6661.53961277      0.99861376
   6661.55379725      0.99861374
   6661.56798172      0.99861370
   6661.58216596      0.99861366
   6661.59635043      0.99861365
   6661.61053467      0.99861364
   6661.62471914      0.99861362
   6661.63890338      0.99861360
   6661.65308785      0.99861357
   6661.66727233      0.99861352
   6661.68145657      0.99861350
   6661.69564104      0.99861347
   6661.70982528      0.99861344
   6661.72400975      0.99861343
   6661.73819423      0.99861338
   6661.75237846      0.99861334
   6661.76656294      0.99861328
   6661.78074718      0.99861320
   6661.79493165      0.99861311
   6661.80911613      0.99861302
   6661.82330036      0.99861289
   6661.83748484      0.99861262
   6661.85166907      0.99861233
   6661.86585355      0.99861184
   6661.88003778      0.99861111
   6661.89422226      0.99860991
   6661.90840673      0.99860777
   6661.92259097      0.99860399
   6661.93677545      0.99860050
   6661.95095968      0.99859966
   6661.96514416      0.99860083
   6661.97932863      0.99860424
   6661.99351287      0.99860818
   6662.00769734      0.99861020
   6662.02188158      0.99861113
   6662.03606606      0.99861158
   6662.05025053      0.99861186
   6662.06443477      0.99861201
   6662.07861924      0.99861206
   6662.09280348      0.99861209
   6662.10698795      0.99861205
   6662.12117219      0.99861190
   6662.13535666      0.99861176
   6662.14954114      0.99861153
   6662.16372538      0.99861114
   6662.17790985      0.99861063
   6662.19209409      0.99860973
   6662.20627856      0.99860826
   6662.22046304      0.99860565
   6662.23464727      0.99860096
   6662.24883175      0.99859599
   6662.26301599      0.99859432
   6662.27720046      0.99859534
   6662.29138494      0.99859921
   6662.30556917      0.99860440
   6662.31975365      0.99860704
   6662.33398438      0.99860800
   6662.34816875      0.99860805
   6662.36235313      0.99860734
   6662.37653751      0.99860571
   6662.39072188      0.99860241
   6662.40490626      0.99859748
   6662.41909064      0.99859475
   6662.43327501      0.99859477
   6662.44745939      0.99859715
   6662.46164377      0.99860186
   6662.47582814      0.99860520
   6662.49001253      0.99860636
   6662.50419690      0.99860647
   6662.51838127      0.99860578
   6662.53256565      0.99860421
   6662.54675002      0.99860142
   6662.56093441      0.99859636
   6662.57511878      0.99858937
   6662.58930317      0.99858430
   6662.60348755      0.99858027
   6662.61767191      0.99857535
   6662.63185629      0.99856845
   6662.64604068      0.99856210
   6662.66022503      0.99855703
   6662.67440942      0.99855675
   6662.68859380      0.99856263
   6662.70277816      0.99856520
   6662.71696255      0.99856093
   6662.73114693      0.99855743
   6662.74533132      0.99855938
   6662.75951567      0.99856648
   6662.77370006      0.99858030
   6662.78788444      0.99859374
   6662.80206880      0.99860036
   6662.81625319      0.99860381
   6662.83043757      0.99860590
   6662.84462196      0.99860721
   6662.85880631      0.99860806
   6662.87299073      0.99860871
   6662.88717508      0.99860914
   6662.90135944      0.99860941
   6662.91554385      0.99860959
   6662.92972821      0.99860964
   6662.94391257      0.99860964
   6662.95809698      0.99860964
   6662.97228134      0.99860959
   6662.98646569      0.99860940
   6663.00065011      0.99860912
   6663.01483446      0.99860868
   6663.02901882      0.99860803
   6663.04320323      0.99860715
   6663.05738759      0.99860588
   6663.07157195      0.99860395
   6663.08575636      0.99860094
   6663.09994072      0.99859594
   6663.11412513      0.99858718
   6663.12830949      0.99857462
   6663.14249384      0.99856185
   6663.15667826      0.99854570
   6663.17086262      0.99853516
   6663.18504697      0.99853934
   6663.19923139      0.99854981
   6663.21341574      0.99856771
   6663.22760010      0.99858675
   6663.24178451      0.99859649
   6663.25596887      0.99860136
   6663.27015322      0.99860418
   6663.28433764      0.99860593
   6663.29852200      0.99860707
   6663.31270641      0.99860785
   6663.32689077      0.99860837
   6663.34107518      0.99860874
   6663.35525954      0.99860896
   6663.36944389      0.99860903
   6663.38362825      0.99860901
   6663.39781260      0.99860879
   6663.41199708      0.99860840
   6663.42618144      0.99860778
   6663.44036579      0.99860673
   6663.45455015      0.99860502
   6663.46873450      0.99860194
   6663.48291886      0.99859628
   6663.49710333      0.99858706
   6663.51128769      0.99858065
   6663.52547204      0.99858003
   6663.53965640      0.99858397
   6663.55384076      0.99859284
   6663.56802511      0.99860086
   6663.58220959      0.99860448
   6663.59639394      0.99860622
   6663.61057830      0.99860697
   6663.62476265      0.99860710
   6663.63894701      0.99860660
   6663.65313148      0.99860509
   6663.66731584      0.99860216
   6663.68150020      0.99859925
   6663.69568455      0.99859851
   6663.70986891      0.99859956
   6663.72405326      0.99860247
   6663.73823774      0.99860599
   6663.75242209      0.99860787
   6663.76660645      0.99860876
   6663.78079081      0.99860924
   6663.79497516      0.99860950
   6663.80915952      0.99860965
   6663.82334399      0.99860966
   6663.83752835      0.99860964
   6663.85171270      0.99860954
   6663.86589706      0.99860928
   6663.88008142      0.99860903
   6663.89426589      0.99860870
   6663.90845025      0.99860823
   6663.92263460      0.99860770
   6663.93681896      0.99860692
   6663.95100331      0.99860582
   6663.96518767      0.99860434
   6663.97937214      0.99860210
   6663.99355650      0.99859854
   6664.00774086      0.99859260
   6664.02192521      0.99858205
   6664.03610957      0.99856406
   6664.05029404      0.99854904
   6664.06447840      0.99854535
   6664.07866275      0.99855011
   6664.09284711      0.99856405
   6664.10703146      0.99857750
   6664.12121582      0.99857975
   6664.13540030      0.99857299
   6664.14958465      0.99855553
   6664.16376901      0.99853490
   6664.17795336      0.99852840
   6664.19213772      0.99853385
   6664.20632207      0.99855156
   6664.22050655      0.99857630
   6664.23469090      0.99859048
   6664.24887526      0.99859718
   6664.26305962      0.99860095
   6664.27724397      0.99860326
   6664.29142845      0.99860473
   6664.30561280      0.99860578
   6664.31979716      0.99860649
   6664.33398151      0.99860697
   6664.34816599      0.99860729
   6664.36235023      0.99860747
   6664.37653470      0.99860754
   6664.39071894      0.99860750
   6664.40490341      0.99860742
   6664.41908789      0.99860717
   6664.43327212      0.99860682
   6664.44745660      0.99860625
   6664.46164083      0.99860531
   6664.47582531      0.99860395
   6664.49000978      0.99860184
   6664.50419402      0.99859843
   6664.51837850      0.99859276
   6664.53256273      0.99858265
   6664.54674721      0.99856481
