KEPLER_INT,2MASS_ID
11044547,2M19513516+4830506
11044668,2M19514678+4833280
11045014,2M19521666+4832195
11045134,2M19522828+4835246
11045409,2M19525316+4835495
11045542,2M19530590+4833180
11045572,2M19530857+4835342
11045656,2M19531555+4834104
11045769,2M19532716+4835038
11045822,2M19533219+4834307
11045985,2M19534751+4831121
11046496,2M19543309+4831256
11046516,2M19543398+4833045
11046630,2M19544319+4834481
11046644,2M19544406+4833094
11046821,2M19545872+4835225
11046830,2M19545905+4830067
11046878,2M19550276+4831294
11068380,2M18493578+4838112
11068470,2M18495110+4838375
11068521,2M18495749+4841523
11068543,2M18495932+4840231
11068859,2M18505141+4841123
11068985,2M18511313+4838433
11069175,2M18514170+4841009
11069491,2M18523798+4836240
11069573,2M18525325+4839242
11069655,2M18530899+4840448
11069677,2M18531396+4838351
11070918,2M18565337+4841384
11071004,2M18570754+4840152
11071295,2M18575448+4839331
11071936,2M18593361+4837429
11072105,2M19000252+4840047
11072164,2M19001443+4836496
11072334,2M19004144+4836005
11072470,2M19010271+4837597
11072472,2M19010288+4836542
11072852,2M19015877+4838074
11073208,2M19024985+4838252
11073211,2M19025006+4841586
11073297,2M19030237+4838088
11073333,2M19030702+4840206
11073377,2M19031355+4838143
11073567,2M19033948+4838164
11073623,2M19034758+4837166
11073910,2M19042776+4836551
11074131,2M19045928+4841493
11074253,2M19051896+4837261
11074380,2M19053931+4839318
11074543,2M19060646+4836249
11075448,2M19083413+4841472
11075808,2M19092810+4836484
11075908,2M19094166+4838089
11076239,2M19102862+4837583
11076453,2M19110088+4839408
11080503,2M19193739+4838558
11080639,2M19195278+4838085
11080665,2M19195544+4839419
11080791,2M19201045+4838580
11080937,2M19203057+4839398
11080989,2M19203749+4838210
11081207,2M19210816+4836295
11081377,2M19213322+4836518
11081504,2M19214999+4839409
11081517,2M19215186+4841581
11081607,2M19220576+4840143
11081642,2M19221069+4837491
11081729,2M19222022+4841435
11081810,2M19222896+4838114
11081838,2M19223142+4841580
11082533,2M19240327+4840050
11082588,2M19241086+4839554
11082784,2M19243886+4838430
11083170,2M19252869+4840563
11083236,2M19253657+4836449
11083308,2M19254456+4837265
11083319,2M19254693+4841201
11083496,2M19260940+4841343
11083613,2M19262500+4838334
11083701,2M19263562+4839035
11084022,2M19271652+4839094
11084086,2M19272447+4841572
11084302,2M19275221+4839389
11084309,2M19275306+4838043
11084377,2M19280112+4839590
11084569,2M19282150+4837335
11084620,2M19282804+4841381
11084834,2M19285393+4837333
11084934,2M19290810+4840161
11085280,2M19294641+4836117
11085705,2M19303397+4839103
11085766,2M19304179+4838362
11085809,2M19304781+4837168
11085926,2M19310387+4837257
11086004,2M19311248+4841174
11086321,2M19315001+4838033
11086448,2M19320463+4836159
11086673,2M19323343+4838421
11086729,2M19324003+4840225
11086945,2M19330653+4839351
11086949,2M19330676+4836522
11087027,2M19331420+4841507
11087103,2M19332072+4837442
11087368,2M19335259+4839279
11087371,2M19335280+4836440
11087416,2M19335825+4839411
11087963,2M19345756+4839306
11088118,2M19351423+4837142
11090395,2M19391133+4838293
11090556,2M19392788+4838203
11090673,2M19393991+4836531
11090674,2M19394005+4836594
11090765,2M19394834+4839042
11090897,2M19400241+4841504
11090926,2M19400558+4840503
11090944,2M19400732+4837020
11091033,2M19401726+4836409
11091209,2M19403627+4839485
11091260,2M19404365+4841002
11091445,2M19410291+4841151
11091452,2M19410382+4838424
11091456,2M19410452+4840434
11092247,2M19422979+4838279
11092783,2M19431932+4836081
11093064,2M19434531+4840475
11093133,2M19435136+4840490
11093228,2M19440035+4839468
11097136,2M19494182+4837057
11097749,2M19503578+4837154
11097752,2M19503616+4837040
11097821,2M19504219+4836394
11097853,2M19504504+4838551
11098004,2M19505867+4841372
11098013,2M19505934+4841395
11098033,2M19510165+4836484
11098364,2M19513340+4841061
11098411,2M19513730+4838549
11098753,2M19520941+4838338
11098762,2M19521070+4837036
11098995,2M19523371+4839271
11099144,2M19524823+4838350
11099193,2M19525262+4841386
11099728,2M19533820+4836409
11099737,2M19533899+4840192
11100441,2M19544362+4837169
11100443,2M19544390+4836103
11121489,2M18485005+4843317
11121792,2M18494093+4845079
11121968,2M18501029+4842518
11122091,2M18503257+4847522
11122147,2M18504129+4842459
11122261,2M18510530+4842191
11122431,2M18513157+4843544
11122693,2M18521659+4847246
11122789,2M18522990+4844056
11122858,2M18524435+4847125
11122913,2M18525333+4845241
11124157,2M18563960+4845441
11124920,2M18584510+4843102
11125699,2M19005785+4843263
11125706,2M19005878+4844423
11125764,2M19010966+4842575
11125958,2M19014322+4846155
11126465,2M19025210+4842352
11126471,2M19025361+4846216
11126517,2M19030247+4845094
11126673,2M19032139+4847102
11126701,2M19032561+4845039
11126721,2M19032841+4845265
11127105,2M19042303+4843556
11127190,2M19043783+4846324
11127479,2M19052120+4844387
11127499,2M19052476+4846092
11127558,2M19053467+4845330
11127586,2M19053776+4843064
11127820,2M19062081+4843535
11127981,2M19064645+4845298
11128041,2M19065925+4843276
11128126,2M19071220+4847451
11128566,2M19082888+4846353
11128910,2M19092163+4846563
11129153,2M19095361+4846325
11129191,2M19095785+4846315
11129289,2M19101519+4844321
11129442,2M19103825+4845497
11129480,2M19104442+4843472
11129788,2M19113297+4844427
11129934,2M19115598+4844286
11129945,2M19115842+4845466
11133514,2M19190344+4842015
11133758,2M19193061+4842214
11133969,2M19195188+4845218
11134139,2M19201144+4845506
11134229,2M19201886+4846390
11134272,2M19202417+4843082
11134405,2M19204031+4846489
11134456,2M19204565+4846136
11134475,2M19204772+4842357
11134530,2M19205656+4846274
11134608,2M19210643+4845477
11134682,2M19211702+4843597
11134982,2M19220044+4847321
11135055,2M19221025+4844196
11135081,2M19221378+4845283
11135168,2M19222544+4843447
11135286,2M19224384+4845217
11135486,2M19230956+4845017
11135491,2M19230990+4845016
11135683,2M19233470+4845225
11135880,2M19235761+4842403
11135910,2M19240131+4847212
11135978,2M19240992+4843049
11136049,2M19241926+4842071
11136139,2M19243217+4845413
11136338,2M19245472+4844386
11136421,2M19250762+4845089
11136513,2M19251925+4847386
11136578,2M19252675+4847519
11136690,2M19254336+4847511
11136719,2M19254634+4842009
11136854,2M19260135+4842580
11137075,2M19262906+4842436
11137395,2M19270971+4847476
11137409,2M19271129+4846088
11137464,2M19271839+4842112
11137502,2M19272188+4846362
11137841,2M19280015+4844308
11138087,2M19283158+4844496
11138101,2M19283304+4842023
11138375,2M19290723+4842357
11138444,2M19291680+4845503
11138484,2M19292121+4843243
11138542,2M19292894+4844341
11139003,2M19302379+4847401
11139884,2M19321328+4844069
11140222,2M19325380+4843438
11140640,2M19334393+4842412
11140732,2M19335319+4844510
11140831,2M19340593+4847520
11140834,2M19340619+4845342
11141358,2M19350499+4846001
11143958,2M19392324+4843086
11144325,2M19400261+4847488
11144824,2M19405909+4846515
11144902,2M19410532+4847126
11145230,2M19413758+4842107
11145242,2M19413884+4844249
11145391,2M19415445+4845542
11145563,2M19421036+4845550
11145637,2M19421634+4845353
11145672,2M19422021+4847282
11145974,2M19424625+4845418
11146152,2M19425889+4846276
11146230,2M19430627+4843443
11146260,2M19430850+4842493
11146520,2M19432844+4846528
11146593,2M19433486+4844169
11146647,2M19433937+4847181
11146813,2M19435374+4842309
11147333,2M19443905+4844426
11147460,2M19444920+4846005
11147596,2M19450046+4844282
11147717,2M19451197+4844271
11147785,2M19451793+4846592
11147814,2M19452126+4845273
11151753,2M19510107+4845121
11151836,2M19510925+4842143
11151844,2M19510995+4844229
11151908,2M19511574+4842597
11151915,2M19511638+4846049
11152048,2M19513085+4845157
11152075,2M19513393+4843348
11152252,2M19515034+4843466
11152281,2M19515385+4842264
11152312,2M19515772+4845561
11152753,2M19523831+4843390
11152777,2M19524059+4844143
11152823,2M19524379+4847328
11152894,2M19524989+4844000
11153026,2M19530259+4843270
11153134,2M19531185+4846208
11153144,2M19531250+4844384
11153346,2M19533174+4844536
11175075,2M18490507+4849433
11175155,2M18491941+4850520
11175271,2M18493717+4852532
11175342,2M18494748+4849165
11175619,2M18503310+4852541
11175822,2M18511456+4849444
11175907,2M18513024+4852320
11177727,2M18570482+4853424
11177729,2M18570497+4852286
11177749,2M18571019+4848067
11177941,2M18574805+4848253
11177986,2M18575649+4850561
11178080,2M18581281+4849117
11178396,2M18590205+4853311
11179629,2M19021864+4849433
11179815,2M19024750+4850053
11179832,2M19025034+4848203
11180130,2M19033470+4852560
11180222,2M19034714+4850240
11180361,2M19040461+4852002
11180378,2M19040509+4850191
11180468,2M19041642+4850142
11180635,2M19043886+4850579
11180779,2M19045680+4853546
11180974,2M19052436+4849051
11180994,2M19052821+4848200
11181269,2M19061566+4851379
11181345,2M19062649+4850522
11181428,2M19064051+4851432
11181828,2M19074933+4849248
11181891,2M19075880+4850493
11182608,2M19100571+4849591
11182706,2M19102221+4853112
11182716,2M19102425+4850415
11182765,2M19103217+4851418
11182894,2M19105037+4853190
11182897,2M19105115+4848129
11182901,2M19105147+4849421
11183305,2M19115401+4849500
11183539,2M19122578+4850211
11186899,2M19193194+4851230
11187118,2M19200058+4848359
11187588,2M19210041+4853438
11187972,2M19215472+4851168
11188067,2M19220808+4850043
11188192,2M19222335+4853586
11188219,2M19222872+4849459
11188306,2M19224124+4848490
11188479,2M19230377+4853516
11188605,2M19232258+4852023
11188956,2M19241529+4850473
11189107,2M19243555+4850256
11189239,2M19245291+4850296
11189432,2M19251700+4851067
11189695,2M19255179+4853190
11189912,2M19262371+4848086
11189959,2M19262837+4852148
11190108,2M19264454+4851450
11190322,2M19271026+4852047
11190323,2M19271030+4848532
11190388,2M19271980+4848559
11190431,2M19272463+4853235
11190538,2M19273967+4853071
11190616,2M19274782+4848578
11190713,2M19275959+4849033
11190725,2M19280173+4849391
11190768,2M19280730+4848144
11190852,2M19281921+4852117
11190936,2M19282833+4850596
11190944,2M19282925+4849185
11191130,2M19285389+4848505
11191444,2M19293125+4848253
11191557,2M19294437+4848422
11192141,2M19305271+4851071
11192956,2M19323302+4849008
11193107,2M19325220+4848179
11193546,2M19334468+4850451
11193681,2M19340028+4850088
11193827,2M19341961+4851284
11193975,2M19343739+4852508
11196191,2M19382587+4848479
11196236,2M19383027+4853456
11196317,2M19383886+4853393
11196403,2M19384780+4851308
11196413,2M19384899+4848520
11196428,2M19385043+4849406
11196514,2M19385956+4849357
11196614,2M19391069+4852060
11196785,2M19392933+4849000
11196796,2M19393023+4849351
11196963,2M19394853+4850333
11197047,2M19395914+4852189
11197091,2M19400418+4851136
11197101,2M19400580+4853316
11197126,2M19400830+4852558
11197457,2M19404363+4852560
11197517,2M19404989+4852239
11197547,2M19405326+4850494
11197632,2M19410064+4853095
11197853,2M19412213+4851221
11198005,2M19413779+4850137
11198166,2M19415496+4851127
11198183,2M19415714+4851526
11198419,2M19421831+4853523
11198603,2M19423518+4848322
11199046,2M19431669+4852248
11199105,2M19432236+4848110
11199150,2M19432717+4853215
11199228,2M19433455+4849507
11199725,2M19441798+4851327
11199783,2M19442439+4852593
11200185,2M19450343+4849516
11200191,2M19450354+4849479
11200203,2M19450418+4852229
11200291,2M19451193+4850433
11200383,2M19452223+4853501
11200573,2M19454086+4852191
11200680,2M19454824+4853297
11204531,2M19512705+4848102
11228549,2M18501571+4854194
11230630,2M18561007+4854290
11230715,2M18562339+4858247
11230757,2M18563147+4855149
11230816,2M18564145+4854007
11230855,2M18564786+4855531
11231241,2M18575148+4857494
11231255,2M18575433+4856454
11231549,2M18584464+4857075
11231584,2M18584988+4858391
11231601,2M18585290+4854112
11231992,2M19000374+4859004
11232225,2M19003958+4858122
11232325,2M19005306+4856134
11233037,2M19023090+4857032
11233180,2M19025125+4855531
11233567,2M19033997+4857499
11233898,2M19042856+4856413
11233929,2M19043176+4859211
11234114,2M19045831+4859218
11234284,2M19052478+4859372
11234317,2M19052917+4858257
11234533,2M19060431+4856470
11234571,2M19061066+4857398
11234625,2M19061871+4856160
11234888,2M19070020+4856069
11234897,2M19070178+4859293
11235008,2M19072045+4859381
11235059,2M19072883+4857140
11235397,2M19082309+4855438
11235573,2M19084843+4856056
11235671,2M19090263+4854090
11235672,2M19090264+4854349
11235721,2M19091060+4855391
11235816,2M19092743+4858016
11236253,2M19103933+4856393
11236536,2M19111866+4854599
11236571,2M19112340+4859012
11236845,2M19120082+4855562
11240723,2M19200068+4858561
11241091,2M19204382+4856426
11241473,2M19213290+4858224
11241658,2M19215776+4859173
11241927,2M19223498+4859542
11242268,2M19231959+4856260
11242521,2M19235739+4857201
11242592,2M19240670+4855589
11242689,2M19241817+4858463
11242734,2M19242463+4858223
11242934,2M19245079+4854033
11243054,2M19250642+4857054
11243114,2M19251497+4858026
11243169,2M19252229+4854086
11243349,2M19254696+4857576
11243362,2M19254815+4856218
11243761,2M19263384+4855355
11243821,2M19264079+4859534
11244118,2M19272048+4857121
11244454,2M19280465+4854161
11244501,2M19281062+4856369
11244530,2M19281432+4854559
11244546,2M19281656+4857286
11244788,2M19284442+4855424
11244839,2M19285041+4855086
11244855,2M19285242+4854399
11244918,2M19285951+4857477
11244968,2M19290402+4857553
11244972,2M19290483+4857332
11245074,2M19291707+4857022
11245225,2M19293576+4857241
11245234,2M19293679+4858231
11245307,2M19294564+4855333
11245339,2M19295058+4857568
11245628,2M19302793+4859393
11246127,2M19312521+4856205
11246900,2M19325505+4854168
11247049,2M19331236+4854457
11247419,2M19335862+4854239
11247565,2M19341412+4854087
11247648,2M19342341+4855166
11249981,2M19381790+4857453
11250010,2M19382011+4859555
11250116,2M19383034+4854165
11250139,2M19383260+4857283
11250152,2M19383445+4854587
11250341,2M19385296+4858172
11250488,2M19390946+4859158
11250587,2M19392044+4858564
11250780,2M19394304+4855050
11250788,2M19394454+4855577
11251077,2M19401632+4857305
11251096,2M19401819+4856176
11251136,2M19402247+4854010
11251546,2M19410331+4854363
11251622,2M19411135+4854379
11251837,2M19413490+4857561
11251991,2M19415076+4854134
11252208,2M19421261+4858419
11252233,2M19421475+4854397
11252303,2M19422053+4857471
11252437,2M19423208+4856290
11252533,2M19424058+4856480
11252706,2M19425474+4855219
11252757,2M19425852+4858339
11253076,2M19432684+4856210
11253226,2M19433962+4855442
11253571,2M19440925+4858575
11253711,2M19442153+4857193
11253827,2M19443187+4858386
11254382,2M19451727+4858173
11254566,2M19453126+4858404
11255378,2M19464001+4855366
11255615,2M19470098+4855552
11256444,2M19480713+4859291
11284131,2M18562684+4905338
11284239,2M18564229+4901133
11284496,2M18572732+4900148
11284505,2M18572871+4902524
11284655,2M18575657+4902411
11284760,2M18581445+4901055
11284798,2M18582108+4901359
11284821,2M18582590+4902067
11285286,2M18595251+4900035
11285433,2M19001868+4905365
11285650,2M19005590+4905481
11285663,2M19005850+4903239
11285712,2M19010614+4905403
11285767,2M19011219+4902055
11287012,2M19041856+4903428
11287459,2M19052610+4900430
11287679,2M19055802+4901113
11287828,2M19062369+4904297
11287844,2M19062780+4903417
11287896,2M19063730+4901489
11287936,2M19064188+4905109
11287949,2M19064470+4900300
11288285,2M19073710+4903010
11288686,2M19083931+4903124
11288779,2M19085436+4903338
11288888,2M19091049+4903508
11289128,2M19095233+4901406
11289335,2M19102806+4902583
11289398,2M19103797+4905598
11289515,2M19105482+4900003
11289615,2M19110961+4904423
11289635,2M19111218+4903393
11289675,2M19111959+4901348
11289759,2M19113447+4905595
11289760,2M19113451+4905185
11289822,2M19114558+4900317
11289990,2M19120935+4902205
